gene_symbol,statistic,dm,p.value,mean_pnet,mean_norm,pval_log
ARMC7,0.1670481081078999,0.0030768391904630737,0.8710252190414459,0.06632180761410296,0.06324496842363989,0.0599692705583735
ARMC9,0.30293568359038114,0.005386650743671881,0.7688240369522756,0.03706416303155976,0.03167751228788787,0.11417304709738546
ARNT2,0.45446812087670624,0.005490727098411828,0.6602544975975531,0.04734772107313454,0.041856993974722714,0.18028863173384213
ARPC1A,0.478323660485965,0.007361229750301929,0.6438250513307353,0.04683166115497303,0.03947043140467111,0.1912321288572468
ARPC1B,-0.25629057263765614,-0.004536470094836972,0.8034886055721012,0.057367663690106104,0.061904133784943076,0.0950202776713259
ARPC5L,-0.5921527711469673,-0.008986366768950746,0.5683241657486944,0.043075682951935784,0.05206204972088653,0.24540387689882853
ARPP21,2.445592602062008,0.18585900929672022,0.03702342922562917,0.36466202574998,0.1788030164532598,1.4315233580089846
ARRDC1,-1.7503299046873015,-0.026164343640266513,0.11398452966543603,0.08850021518775282,0.11466455882801933,0.9431540884604909
ARRDC2,0.31794746079307173,0.0050019460446054445,0.7577781650053893,0.05496699661127259,0.04996505056666715,0.1204579128566073
ARRDC4,-0.15066037371227153,-0.0012486726601263973,0.8835662874881529,0.05016662929588933,0.051415301956015735,0.05376086301017687
ARSG,1.135059995534304,0.029965860847521106,0.2856740532625241,0.07136412588656602,0.04139826503904491,0.5441292032176536
ARVCF,0.21539764579022877,0.007516486741106734,0.83425942409674,0.07507307448917448,0.06755658774806775,0.07869887869762997
ARX,0.6282036046117031,0.021880951677627797,0.5454797226718882,0.18157757116524503,0.1596966194876172,0.2632213889718543
AS3MT,-0.31578491634504835,-0.014214351265164377,0.7593658885900315,0.1588732578606681,0.17308760912583254,0.1195489156632382
ASAH2B,0.599486555925776,8.383243017919713e-4,0.5636336378113074,0.029500568221634972,0.028662243919843,0.24900309597449927
ASAM,2.001061007177761,0.1342606348282655,0.07642197776434725,0.5004815358056187,0.36622090097735327,1.1167817271680491
ASB1,0.14768111585103644,0.0038077092685411817,0.8858500267453879,0.09361739819284895,0.08980968892430777,0.05263979737934706
ASB8,-0.041623207419749356,-8.612617056727723e-4,0.9677078450861112,0.05664574476480467,0.05750700647047744,0.014255738164767082
ASCL2,0.41466206037552805,0.013039736552725945,0.688098648127206,0.23649973056418377,0.22345999401145783,0.16234929538928752
ASF1B,-0.15188673393179153,-0.0015951427751918767,0.8826265542869896,0.046371309301596185,0.04796645207678806,0.054223010712948376
ASNA1,-0.4808709228363941,-0.012678168061886638,0.6420825415183011,0.12220829958613691,0.13488646764802356,0.1924091385640283
ASPG,0.4814179270436643,0.013689473687203108,0.6417086525570395,0.13418859581707046,0.12049912212986735,0.19266210480660856
ASPSCR1,-0.644354509368775,-0.014068909358409293,0.5354208765536953,0.08414520959819427,0.09821411895660358,0.2713046992766324
ASXL2,0.9205033234822763,0.005673855942740405,0.38132086685326205,0.03663527227248052,0.030961416329740116,0.41870942837106023
ATAD2,-0.3378523961509298,-0.011009915323834704,0.7432213260436162,0.1195996883089769,0.13060960363281157,0.12888183716002422
ATAD2B,-0.08348200124084394,-8.141527658747927e-4,0.9352956373837537,0.04086917344551887,0.041683326211393666,0.0290510913838405
ATAD3B,-0.32491726477713323,-0.005204810387999345,0.752669183633068,0.11578215323493773,0.12098696362293707,0.12339586482408157
ATAD5,-0.1842865269212654,-0.0025781370723397257,0.8578741896415679,0.044657054110644,0.047235191182983735,0.06657639834094771
ATF1,0.13751939312032263,0.0026510974259041503,0.8936477060915724,0.05357244235254517,0.05092134492664102,0.04883365509018702
ATG16L2,-0.5031397225087617,-0.01183699712887458,0.6269484135199246,0.09942219956432578,0.11125919669320038,0.20276819225592196
ATG2A,0.04546107072004515,0.0010653145710140671,0.9647325324204714,0.08342945775413707,0.082364143183123,0.01559307608082415
ATG2B,-0.2995330083782022,-0.00248419819966874,0.7713355586917026,0.03615724785635127,0.03864144605602002,0.11275664713141761
ATG4D,-0.4286085711672513,-0.01985545910895628,0.6782836862906474,0.11724433140485957,0.13709979051381585,0.16858862822342285
ATG5,0.27117322657793486,0.008556750152040798,0.7923748732177208,0.09886171143945834,0.09030496128741754,0.10106930470833965
ATL3,-0.5208876291283496,-0.0031708682785266326,0.6150169014478071,0.03185985809230109,0.03503072637082772,0.21111294909505682
ATOH1,2.1104920377192684,0.06255307948813951,0.06401860747212156,0.1558622692225383,0.09330918973439878,1.1936937768296696
ATOH8,0.5690102984027893,0.016122741601185736,0.5832680330022392,0.17027274914110727,0.15415000753992153,0.23413182516636172
ATOX1,0.3003468289498314,0.0027507493739723013,0.7707346185882681,0.03781862173921355,0.03506787236524125,0.11309513365159363
ATP10A,1.1371898282539432,0.0323309496965819,0.2848283510912253,0.1343816244626283,0.10205067476604641,0.5454167843130387
ATP11B,-0.526923878324761,-0.024027037605587942,0.6109857153808369,0.19460575823388523,0.21863279583947318,0.21396894328248428
