gene_symbol,statistic,dm,p.value,mean_pnet,mean_norm,pval_log
C7orf55,0.7156894815501047,0.006451546591242099,0.48683987794376304,0.06536685906955633,0.07181840566079845,0.31261385513055007
C7orf59,0.8711790277143234,0.010595319138278853,0.3994591471583032,0.03685903618401852,0.04745435532229737,0.39852762954382465
C7orf60,-1.3403309463556285,-0.05881239889378126,0.20309305568298883,0.20015431374976778,0.14134191485598652,0.6923049260787905
C7orf70,1.3466992019059383,0.012151293825538242,0.20108694253448722,0.02431310654670219,0.036464400372240434,0.6966161291512961
C7orf73,1.4817793869477212,0.02088496775129963,0.1622283793527487,0.024625483070015587,0.04551045082131522,0.7898731703578968
C8orf38,0.36859385689280977,0.008930570574333614,0.7183634429897786,0.052087330857502785,0.061017901431836406,0.14365577671906404
C8orf55,-1.4630996211592502,-0.12055136052415844,0.16719504500302795,0.17904503263564625,0.05849367211148782,0.776776597469549
C8orf58,0.13109279180365768,0.0030308641013467447,0.8977089076873485,0.06912008047381449,0.07215094457516123,0.04686446542559072
C8orf84,1.0198458681015579,0.02592670370138289,0.32640651429558454,0.13858105795943595,0.16450776166081885,0.4862411823495662
C9orf129,-0.4061119270234999,-0.013601061018070987,0.6912660085864488,0.16273763479251635,0.1491365737744454,0.16035479802322564
C9orf140,-1.1933201991257387,-0.017979955923044674,0.2540676191607419,0.07547029435365053,0.05749033843060587,0.5950506821197296
C9orf142,-1.6117009468007717,-0.05281908627608076,0.13102883319095707,0.2106783411363562,0.15785925486027544,0.8826331263452318
C9orf156,0.2335349932550968,0.005137564347340473,0.8189831574766675,0.11915332233727327,0.12429088668461377,0.08672502948519477
C9orf169,-0.9700531453807967,-0.02318323280047671,0.3497230536942796,0.10532247195494032,0.08213923915446361,0.45627573811623995
C9orf170,0.813617907179195,0.020814369369839526,0.43051456082563777,0.05451027742565901,0.07532464679549854,0.36601215529212516
C9orf41,1.1989955934148675,0.029678368194563085,0.2519288459757681,0.043480975404521255,0.07315934359908434,0.5987221027247416
C9orf64,0.19332998030342968,0.0060940880660544094,0.8496884264587237,0.10689175903071617,0.11298584709677059,0.07074029719867488
C9orf89,-2.4540605455396234,-0.08074569677292677,0.028990898810243925,0.2035471155021691,0.12280141872924237,1.537738319923439
C9orf93,0.9064405504983873,0.026698735823071806,0.3811969525438953,0.046143675896590214,0.07284241171966203,0.41885057996094205
CA3,1.7135157137028076,0.12370290850100946,0.11034672163491384,0.3024798290925455,0.42618273759355496,0.9572405650579794
CA5B,0.33337343460775404,0.013763011303314476,0.7441681120217201,0.24129364356809876,0.25505665487141327,0.1283289436529895
CA8,0.5131456983686682,0.01698781952391505,0.6164580340768162,0.07127889716265241,0.08826671668656745,0.21009648304102074
CABC1,0.19884214934130376,0.003804414446078458,0.8454623227279959,0.08592408143719743,0.08972849588327589,0.07290574158004316
CABLES2,1.1967363818311145,0.012871797861021685,0.25277854278596107,0.028864924811474683,0.04173672267249637,0.5972597940967568
CACHD1,0.8161978850997813,0.013211016956404018,0.42908975980174435,0.0476876482183903,0.060898665174794316,0.36745184975225564
CACNA1E,1.6899666715610908,0.06276435491827137,0.11485685922228016,0.11616757926804826,0.1789319341863196,0.9398430637390082
CACNA2D3,1.8210243921014737,0.040627892406630686,0.09168904702851073,0.06839148276463677,0.10901937517126746,1.0376825410931876
CALCB,1.6806687918326817,0.03881193526408219,0.11668177731062898,0.05518028811272456,0.09399222337680677,0.9329969642750212
CALM2,1.2643526257762872,0.009082832583585415,0.22830232776443968,0.041533242301417445,0.05061607488500285,0.6414896604322458
CALM3,-1.0176603835198992,-0.025526570817140243,0.3274056897400144,0.08976280981095164,0.0642362389938114,0.4849137775776493
CALR,0.6284703832247022,0.009457883178927304,0.5405810213106174,0.05608794679112003,0.06554582997004733,0.2671392055569322
CAMK4,1.2044910293784123,0.02049815399755075,0.24987129480206502,0.03833791678041888,0.05883607077796963,0.6022836327295465
CAMLG,0.4904196131364044,0.0037623398351246465,0.6320104115820574,0.030252000839154296,0.03401434067427895,0.19927576719959192
CAMSAP1,1.0734359393454542,0.021203535663150058,0.3025974340902705,0.14362855541019684,0.1648320910733469,0.519134758947205
CAMSAP1L1,-0.053642292663228223,-8.925883792354344e-4,0.9580357452879793,0.08285349466920357,0.08196090628996813,0.018618286650357373
CAMTA1,-0.436738263556669,-0.012264358232000463,0.6694675011944576,0.12754625159149202,0.11528189335949154,0.17427050064523297
CAPN1,0.268712899875637,0.0056241410106791095,0.7923677860009963,0.08389650987100584,0.08952065088168494,0.101073189173868
CAPN5,0.26733181759909624,0.004721447126075522,0.793407857696738,0.04433550294894724,0.04905695007502276,0.10050350270553447
CAPS2,1.8810671359681688,0.01947830825336607,0.08254793419154374,0.04864616156360752,0.06812446981697359,1.083293790728737
CARD10,0.17873117172963363,0.0026953557455158955,0.8609041593899689,0.06395815228610337,0.06665350803161926,0.06504519391782802
CARKD,0.2972070401990941,0.008692805968194509,0.7710043238472599,0.07881597258461706,0.08750877855281157,0.11294318638777184
CARNMT1,-0.006833281945885796,-4.984454335548588e-5,0.9946516216249184,0.0425970438876687,0.0425471993443132,0.0023290049820613966
CARS2,-1.0128839498490694,-0.0248892087829293,0.32959713957704817,0.15511714933113083,0.13022794054820153,0.4820165660019073
CAT,-0.3848622146571906,-0.00522457158392528,0.706562228014412,0.07754679228493033,0.07232222070100505,0.1508495831527686
CATSPERG,1.0213001021802268,0.01997477652741996,0.32574288630045223,0.046863335461031753,0.0668381119884517,0.4871250598032318
CAV1,0.19568155840326829,0.007371913970713295,0.8478849045818214,0.1462914735907504,0.1536633875614637,0.07166309667897043
CBARP,-1.2341851511030224,-0.014400634714612746,0.2389800858238042,0.0596990517861555,0.04529841707154275,0.6216382872408476
CBFA2T2,-1.1059450380836073,-0.04635851245815231,0.2887972115497904,0.16860980698673209,0.12225129452857975,0.539407004365506
CBLB,-0.6849718319686435,-0.023643140251664196,0.5053919518925842,0.18471617028916287,0.16107303003749873,0.296371678277739
CBLN1,-1.0995274802092987,-0.022104388312667783,0.2914833118269666,0.11058331273581483,0.08847892442314706,0.5353863046748776
CBLN4,1.9820257462026172,0.031222693922474898,0.06902380349317033,0.0640829425756039,0.09530563649807881,1.1610011129873958
CBR4,0.20821161442681646,0.005132480511540555,0.838290357870404,0.07561767441542669,0.08075015492696724,0.07660552912669447
CBS,-1.7391799305267461,-0.05108686485329647,0.10561021078276561,0.22330254566245286,0.1722156808091564,0.97629409058788
CBX4,0.9418262411960633,0.016943138680265868,0.363455220135779,0.12560394174223138,0.14254708042249722,0.43954908919535823
CBX6,0.7805044352022261,0.009884949042819169,0.4490731555799373,0.055446498167239934,0.06533144721005911,0.3476829051509348
CBX7,0.5227371666799346,0.008742346152504202,0.6099509679104221,0.06674040709044977,0.07548275324295398,0.21470507518892368
CBX8,-1.2690788389993755,-0.03337070780398646,0.2266644090965198,0.11644483432345938,0.08307412651947292,0.644616667550808
CC2D1B,-0.6283023901012763,-0.013442911047896744,0.5406876617676162,0.10199541137549056,0.08855250032759382,0.26705354070249376
CCAR1,0.7569333404888873,0.003454350429558356,0.4625886689255967,0.035344523807167134,0.0387988742367255,0.3348050094455484
CCBE1,0.3995964855049626,0.021539366635902307,0.6959414492441443,0.14780257341145772,0.16934194004736008,0.15742729679721312
CCDC101,1.102337549511605,0.012767259365342128,0.29030483954912434,0.0420739375993049,0.054841196964647024,0.5371457241684624
CCDC102A,0.16098769537815008,0.0045525827440866945,0.8745779708847928,0.07606073274023996,0.08061331548432665,0.058201465984603795
